label,leftEyebrow,rightEyebrow,leftLip,rightLip,lipHeight,LipWidth
,3.03309811696345,5.52456944530529,4.94986655563764,4.94986655563764,1.18012742105546,1.495736031983
,2.98594260605477,5.85773152709438,4.97990577486765,4.97990577486765,1.22001386316623,1.50703067275217
,3.04302744860261,5.33910145883959,5.04134344800601,5.04134344800601,1.26670865009952,1.56874634162021
,2.87086289953235,5.55282745349165,5.58190418484011,5.58190418484011,2.21944721630093,2.46016918776584
,2.88201199209248,5.24727556703605,5.59912629899459,5.59912629899459,2.26867961962346,2.44158559263966
,2.91458739453174,5.49470017969369,5.45393571567906,5.45393571567906,1.88776912269802,2.24553961749539
,3.27609071997455,4.90944810065166,5.52754950369984,5.52754950369984,1.98321372436243,2.40370085030933
,3.05616787309396,5.15444671680088,5.45492678384735,5.45492678384735,1.35298255633722,2.09836747673417
,3.0472634053134,5.00356063941898,6.01786402845803,6.01786402845803,2.16653877747762,2.9213505912177
,3.03432297114677,4.86819880583674,6.37572410615117,6.37572410615117,2.52800241329137,3.4743135492385
,3.08279959596002,4.96656823307916,6.11471372522595,6.11471372522595,2.3117343322383,3.1096059239178
,3.03762076140314,5.23677537777073,5.23669176227221,5.23669176227221,1.24453065404455,1.88306822657756
,2.95144785401503,4.61855720974588,5.20852377047582,5.20852377047582,1.30001595904663,1.83488554936081
,3.00608649199356,4.69517480214403,5.25628507147387,5.25628507147387,1.3032215580852,1.80561345999112
,3.03106938225109,4.74484826465917,5.22199449811235,5.22199449811235,1.27910515751663,1.81321925023481
,3.13195793258592,5.15863032786522,5.30429483472518,5.30429483472518,1.74857115407048,2.15894563624656
,3.26451050053548,4.90884229492735,5.42558269761822,5.42558269761822,2.39837703236596,2.43479367825159
,3.36187409502867,4.69362345299691,5.4648660585573,5.4648660585573,2.79441814954026,2.67327094135159
,3.35078016576816,4.44585697582748,5.62170545050001,5.62170545050001,3.01585453303125,2.8932158806007
,3.28750798152132,4.50713090128105,5.49501030010104,5.49501030010104,2.26098284720176,2.54485913088551
,2.38841361436223,8.78965210002824,5.57529639673185,5.57529639673185,1.02935716324908,2.14414576360325
,2.45795108899553,7.57668735492277,5.70896031146654,5.70896031146654,1.17149399915034,2.2505906715884
,2.45590299539958,7.11406962223624,6.4837520419654,6.4837520419654,1.76939227263337,3.12780754303733
,2.46308923065908,7.23990419014511,6.5709020910207,6.5709020910207,2.06553527836229,3.38948098016184
,2.41823677034251,7.72216172411232,6.76779232629221,6.76779232629221,2.09853428703134,3.60021366887279
,2.69154706983555,5.75497885671844,6.61934218419082,6.61934218419082,1.82979309024147,3.50059822168823
,2.71734491389199,5.67142504013522,7.09838173121725,7.09838173121725,2.21911322814166,3.95337634805444
,2.65837681239925,5.64910954027145,7.62782397614978,7.62782397614978,2.60618401536638,4.5009484095428
,2.62203065781778,5.65717540722235,8.31904284830856,8.31904284830856,3.10766825413369,5.30410201126063
,2.61214791584376,5.73965923464781,6.50435707429264,6.50435707429264,1.78215714791614,3.38398873571842
,2.7082847616134,6.1122384740071,5.58614696257094,5.58614696257094,1.30257258425651,2.3171961327453
,2.81298626135199,4.79209496735235,5.53512659951985,5.53512659951985,1.32254978395313,2.39008368054342
,2.93201101981494,4.57254747622596,5.66445314083578,5.66445314083578,1.3531439850859,2.47645943496599
,3.21284785536082,4.70351206006874,5.38683333453914,5.38683333453914,1.73493400496946,2.30032245709973
,3.07580266831876,4.61994986506106,5.42989825430715,5.42989825430715,1.73080230253562,2.39469076968276
,2.96242503651136,4.86463138378316,5.36506131941088,5.36506131941088,1.54825561057748,2.31260303123623
,2.72397045271658,7.82974469659932,5.33695618967845,5.33695618967845,1.26347935895199,2.08039762993581
,2.73340656383444,7.91374822643391,4.84740205024423,4.84740205024423,0.701749219495917,1.44319078227196
,2.7239430498356,8.3692729045646,4.99097260773543,4.99097260773543,0.652306182482351,1.47470847989396
,2.5784839995171,7.8517180723996,5.37303521915662,5.37303521915662,1.26990605600849,2.09161273066432
,2.58671592033179,7.83827473414389,4.71777182034507,4.71777182034507,0.6619934245275,1.31059034744787
,2.48704663491904,9.37366057807177,5.08872239399408,5.08872239399408,0.631191170836336,1.30624190829355
,3.22802541845747,4.88944819744188,5.51555186144649,5.51555186144649,1.44620769929895,2.32390063015127
,3.27771653139545,4.88825083463583,5.54588118101877,5.54588118101877,1.39663461051705,2.3480655367144
,3.20247971001972,5.20098704682662,5.50553171132373,5.50553171132373,1.41247427557261,2.3574397391861
,2.82296257021287,6.20812291743484,6.34202583338222,6.34202583338222,2.2193286181246,3.33549753650558
,2.8074338978773,6.17074848545401,6.79313565400561,6.79313565400561,2.49490455457961,3.81570003891863
,2.78268425725816,6.3966367266806,6.75053056506172,6.75053056506172,2.31085021029157,3.81513259649489
,2.74026589470575,6.2912365267733,6.51046593710161,6.51046593710161,2.27392429674276,3.54890004581006
,2.89941409840004,6.3168026102856,5.26145186870409,5.26145186870409,1.03898144349457,1.99852070985678
,2.92829981994331,5.13302987971388,5.8220333297913,5.8220333297913,1.47435241013735,2.58140086947504
,2.85470365261118,5.54785721131108,5.80019122236557,5.80019122236557,1.49037446348129,2.58490993635033
,2.88461824917832,5.71994289114743,5.7973862169813,5.7973862169813,1.48012473486839,2.56425127773871
,3.16133446389079,5.52006353592069,5.48620377245801,5.48620377245801,1.90622900418429,2.32865700407401
,3.1778828182863,5.29867787991196,5.60501910178195,5.60501910178195,2.30267531898847,2.58212164413104
,2.71684838645843,6.78295495783077,8.8638911420754,8.8638911420754,4.78177630336098,5.87694321381971
,2.63229541191773,7.24579801177105,5.26245143136476,5.26245143136476,1.26228469646828,1.99960011996001
,2.60408719679505,8.0338900371778,5.64833268241363,5.64833268241363,2.0675449857358,2.76176023355194
,2.65024743552544,7.39638981502519,5.60511332550173,5.60511332550173,2.08689018464841,2.83038235547559
,2.96637529409595,6.0344599952031,5.09997926826459,5.09997926826459,1.42759857179455,1.97567863756212
,2.97064245255539,5.77849902809962,5.17842061209084,5.17842061209084,1.4081883591031,2.01409084262999
,2.98285410887557,5.90477565900447,5.16599110042416,5.16599110042416,1.72353944988042,2.19335606111065
,2.70335545301887,6.41202222627299,6.37590635040719,6.37590635040719,2.08056177520289,3.35988457884553
,2.76399587594611,5.98665032876231,6.30654395537478,6.30654395537478,2.14357318597676,3.37588566193017
,2.75377454548506,6.07191311188063,6.41337296478773,6.41337296478773,2.30510809887157,3.50517247525159
,2.72029691763951,6.20772200776625,5.52698893758205,5.52698893758205,1.61032990196493,2.54741363726354
,2.88629917802982,6.0026444277755,5.44457331100802,5.44457331100802,1.60078105935821,2.33092034509385
,3.13164895353346,5.10602763949312,6.66957983866644,6.66957983866644,2.51404573225167,3.63443251548075
,3.09761919291333,5.10136849099993,10.2786378203583,10.2786378203583,5.80127608983253,7.38999997592206
,3.08341105993916,5.51771094922634,7.81349054587942,7.81349054587942,3.67055485900606,4.87426363114942
,2.92288941072011,6.03406710076129,5.23615070005474,5.23615070005474,1.79776664955868,2.2588561812362
,2.9997660788556,5.89316644917636,5.23893414731631,5.23893414731631,1.89569601105679,2.28728729466082
,2.9648117094338,5.4602060826779,4.87188976061364,4.87188976061364,0.971351447279186,1.73797720458546
,2.91980810510772,5.43159143647309,4.90351494947435,4.90351494947435,0.991233765919132,1.70206974596176
,2.87567699303815,5.35649080248304,4.88104768276968,4.88104768276968,0.951698827899766,1.67921730983187
,2.90307048152066,5.26996496469054,4.92161212422486,4.92161212422486,1.0029161292816,1.70999125411462
,2.85151552939281,5.48295789014715,4.88063369044563,4.88063369044563,0.971121711830019,1.6495514128462
,2.96002239768477,5.61884430917283,4.83849638609807,4.83849638609807,0.954649085771378,1.69143567414979
,2.94262538249556,5.57235365257921,5.10494111501272,5.10494111501272,1.53606828598044,2.14463097263106
,2.89293983500111,5.75079446347854,5.4262016956532,5.4262016956532,1.92934316246758,2.55540155764659
,2.71160826818985,5.97872936369754,5.59099386858228,5.59099386858228,2.09000193973788,2.68328157299975
,2.61943421965832,6.20596040785459,6.05133417391012,6.05133417391012,2.35621425933853,2.98217898879276
,2.56861348747176,6.04099635924614,6.22644056785051,6.22644056785051,2.51862865558008,3.08344251260371
,2.62412671425424,5.9758794060793,5.72316908546864,5.72316908546864,2.05605825929395,2.76584288740848
,2.79853793090991,5.72419990290874,5.12118581995852,5.12118581995852,1.33221192913713,2.04004867992136
,2.94797076814775,5.50160970112617,4.91333548540447,4.91333548540447,0.998771498307695,1.71665370375409
,3.00068954177153,5.7068275919172,4.90223205877725,4.90223205877725,1.01519843940135,1.79133527925267
,3.00559020032718,5.56104134744802,4.91333548540447,4.91333548540447,1.01628846028069,1.77631922979478
,3.04612276680116,5.50015545591314,4.97538832633082,4.97538832633082,1.12282292439852,1.83950639677708
,3.07447799120182,5.27712201140629,4.89862577412402,4.89862577412402,1.00955322184439,1.72525485015816
,3.05016790986953,4.75242194032523,4.91789452034632,4.91789452034632,1.03203137423067,1.79825688116322
,3.05574383329888,4.50733247527743,4.87370808327827,4.87370808327827,0.95660563432516,1.70500666413662
,3.06753914502054,4.63421999968838,4.93037130464147,4.93037130464147,0.991832824187457,1.78089237603036
,3.01872495825489,4.8383572251205,4.80110635495551,4.80110635495551,0.957150944749303,1.70006085083791
,2.99333668400565,5.23497607324186,4.97931313229519,4.97931313229519,1.02555404665155,1.79977878511348
,2.97435432855594,5.30290909263611,4.91855677473426,4.91855677473426,0.967061063527901,1.71876176703879
,2.94845865669508,5.40463584370636,4.83392254272037,4.83392254272037,0.950745835486328,1.68187702378447
,2.9026200253812,5.4396143614913,5.02559560804795,5.02559560804795,1.1477800074572,2.10088273354451
,2.85472725455039,5.48380601864139,5.31552598960356,5.31552598960356,1.33092731633531,2.44678403966352
,2.79610543010737,5.48303220878274,5.87310211782524,5.87310211782524,1.86618835049884,3.1968192284192
,2.73412742468372,5.46811466808244,5.8141327346223,5.8141327346223,2.0083835131875,3.24709584649335
,2.86459410327348,5.34242045256736,5.46421118250187,5.46421118250187,1.75303291653572,2.80457163080009
,2.88208500404788,5.58374833223717,5.28315769759624,5.28315769759624,1.47080430585529,2.40339895369292
,2.93316817913664,5.5724839710112,4.97439023500445,4.97439023500445,1.00962221477867,1.80171121169909
,2.93664882532507,5.60387577784847,4.95686106691583,4.95686106691583,0.986212646752912,1.74461809794932
,2.92564024942394,5.52871876284419,5.01137459376917,5.01137459376917,1.02144241393239,1.75628509933277
,2.93348566112053,5.56230545284768,4.93505592990462,4.93505592990462,1.00214625419364,1.73797720458546
,3.0057596519195,4.76269438301473,4.87936291145553,4.87936291145553,1.02420925312199,1.67798099345466
,2.9388113566663,5.10194641121486,4.92174241818964,4.92174241818964,1.00504089347139,1.70226405403151
,2.89865461667479,5.43948137127288,4.9313908817748,4.9313908817748,0.971121711830019,1.74143961083172
,2.94363169667699,5.5867348441041,4.8664108107292,4.8664108107292,0.976753214775041,1.68880445294433
,3.06045909920754,5.65079005944608,4.9356315917776,4.9356315917776,1.17876487380998,1.78562074323525
,3.07448307678948,5.62566978043809,4.84103098275254,4.84103098275254,1.21993940382182,1.700581393925
,3.08218084987574,5.45431077668187,4.93081097905371,4.93081097905371,1.34878658470347,1.78885438199983
,3.05060095752343,5.36030356812515,4.9126193485069,4.9126193485069,1.31781597913721,1.81254863150419
,2.97009727315707,5.55235398376919,4.96610833124651,4.96610833124651,1.26359803248646,1.76814731071497
,2.96565826088211,5.37078437031652,4.98051929515306,4.98051929515306,1.00385243684735,1.74707084345956
